group,TrialOrder,Block,Trial,Sentence,Verb,Noun1,Noun2,Type,List,Bias,TrialGroup,AudioFile,CongruentPic,IncongruentPic,image1,image2,targetlocation,image1type,image2type,moddirection,instdirection,VerbTime,audiodur,Rand,GitLink_image1,GitLink_image2,GitLink_AudioFile
D,40,Training,69,Who did not do it?,scratched,NA,NA,Question_Control,1,InstControl,,whodidnotdoit.mp3,kate.png,tom.png,kate.png,tom.png,1,congruent,incongruent,NA,NA,1,1498,0.293351732,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidnotdoit.mp3?raw=true
D,41,Training,59,Tom tapped the buffalo with the crystal,tapped,buffalo,crystal,Sentence,1,InstControl,11,tombuffalocrystal_nopauses.mp3,tombuffalocrystalinstleft.png,tombuffalocrystalmodright.png,tombuffalocrystalmodright.png,tombuffalocrystalinstleft.png,2,mod,inst,R,L,550,2901,0.30696654,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tombuffalocrystalmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tombuffalocrystalinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tombuffalocrystal_nopauses.mp3?raw=true
D,42,Training,59,Who did it?,tapped,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,650,0.30696654,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true
D,43,Training,6,Kate covered the turtle with the grass,covered,turtle,grass,Sentence,1,InstControl,6,kateturtlegrass_nopauses.mp3,kateturtlegrassinstright.png,kateturtlegrassmodleft.png,kateturtlegrassinstright.png,kateturtlegrassmodleft.png,1,inst,mod,L,R,380,2773,0.351782549,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kateturtlegrassinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kateturtlegrassmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kateturtlegrass_nopauses.mp3?raw=true
D,44,Training,6,Who did it?,covered,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,kate.png,tom.png,kate.png,tom.png,1,congruent,incongruent,NA,NA,1,650,0.351782549,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true
D,45,Training,50,Kate tapped the cow with the jewel,tapped,cow,jewel,Sentence,1,InstControl,2,katecowjewel_nopauses.mp3,katecowjewelinstright.png,katecowjewelmodleft.png,katecowjewelinstright.png,katecowjewelmodleft.png,1,inst,mod,L,R,366,2532,0.353698951,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/katecowjewelinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/katecowjewelmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/katecowjewel_nopauses.mp3?raw=true
D,46,Training,50,Who did not do it?,tapped,NA,NA,Question_Control,1,InstControl,,whodidnotdoit.mp3,tom.png,kate.png,tom.png,kate.png,1,congruent,incongruent,NA,NA,1,1498,0.353698951,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidnotdoit.mp3?raw=true
D,47,Training,71,Tom scratched the buffalo with the chopsticks,scratched,buffalo,chopsticks,Sentence,1,InstControl,11,tombuffalochopsticks_nopauses.mp3,tombuffalochopsticksinstright.png,tombuffalochopsticksmodleft.png,tombuffalochopsticksinstright.png,tombuffalochopsticksmodleft.png,1,inst,mod,L,R,534,3276,0.377306232,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tombuffalochopsticksinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tombuffalochopsticksmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tombuffalochopsticks_nopauses.mp3?raw=true
D,48,Training,71,Who did it?,scratched,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,650,0.377306232,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true
D,49,Training,18,Kate hit the turtle with the leaf,hit,turtle,leaf,Sentence,1,InstControl,6,kateturtleleaf_nopauses.mp3,kateturtleleafinstleft.png,kateturtleleafmodright.png,kateturtleleafmodright.png,kateturtleleafinstleft.png,2,mod,inst,R,L,370,2270,0.402342683,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kateturtleleafmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kateturtleleafinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kateturtleleaf_nopauses.mp3?raw=true
D,50,Training,18,Who did it?,hit,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,kate.png,tom.png,kate.png,tom.png,1,congruent,incongruent,NA,NA,1,650,0.402342683,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true
D,51,Training,32,Kate knocked on the girl with the pan,knocked on,girl,pan,Sentence,1,InstControl,8,kategirlpan_nopauses.mp3,kategirlpaninstright.png,kategirlpanmodleft.png,kategirlpaninstright.png,kategirlpanmodleft.png,1,inst,mod,L,R,360,2648,0.403952064,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kategirlpaninstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kategirlpanmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kategirlpan_nopauses.mp3?raw=true
D,52,Training,32,Who did it?,knocked on,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,kate.png,tom.png,tom.png,kate.png,2,incongruent,congruent,NA,NA,1,650,0.403952064,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true
D,53,Training,22,Kate hit the gorilla with the pillow,hit,gorilla,pillow,Sentence,1,InstControl,10,kategorillapillow_nopauses.mp3,kategorillapillowinstleft.png,kategorillapillowmodright.png,kategorillapillowmodright.png,kategorillapillowinstleft.png,2,mod,inst,R,L,372,2471,0.41898668,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kategorillapillowmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kategorillapillowinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kategorillapillow_nopauses.mp3?raw=true
D,54,Training,22,Who did it?,hit,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,kate.png,tom.png,kate.png,tom.png,1,congruent,incongruent,NA,NA,1,650,0.41898668,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true
D,55,Training,37,Tom hammered the dolphin with the tape,hammered,dolphin,tape,Sentence,1,InstControl,1,tomdolphintape_nopauses.mp3,tomdolphintapeinstright.png,tomdolphintapemodleft.png,tomdolphintapeinstright.png,tomdolphintapemodleft.png,1,inst,mod,L,R,556,2766,0.420195524,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tomdolphintapeinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tomdolphintapemodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomdolphintape_nopauses.mp3?raw=true
D,56,Training,37,Who did not do it?,hammered,NA,NA,Question_Control,1,InstControl,,whodidnotdoit.mp3,kate.png,tom.png,kate.png,tom.png,1,congruent,incongruent,NA,NA,1,1498,0.420195524,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidnotdoit.mp3?raw=true
D,57,Training,45,Tom hammered the whale with the sticky note,hammered,whale,sticky note,Sentence,1,InstControl,9,tomwhalestickynote_nopauses.mp3,tomwhalestickynoteinstright.png,tomwhalestickynotemodleft.png,tomwhalestickynoteinstright.png,tomwhalestickynotemodleft.png,1,inst,mod,L,R,551,3076,0.426248056,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tomwhalestickynoteinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tomwhalestickynotemodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomwhalestickynote_nopauses.mp3?raw=true
D,58,Training,45,Who did not do it?,hammered,NA,NA,Question_Control,1,InstControl,,whodidnotdoit.mp3,kate.png,tom.png,kate.png,tom.png,1,congruent,incongruent,NA,NA,1,1498,0.426248056,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidnotdoit.mp3?raw=true
D,59,Training,62,Kate scratched the cow with the stick,scratched,cow,stick,Sentence,1,InstControl,2,katecowstick_nopauses.mp3,katecowstickinstleft.png,katecowstickmodright.png,katecowstickmodright.png,katecowstickinstleft.png,2,mod,inst,R,L,363,2655,0.437146898,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/katecowstickmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/katecowstickinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/katecowstick_nopauses.mp3?raw=true
D,60,Training,62,Who did it?,scratched,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,kate.png,tom.png,kate.png,tom.png,1,congruent,incongruent,NA,NA,1,650,0.437146898,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true
D,61,Training,49,Tom tapped the dolphin with the jewel,tapped,dolphin,jewel,Sentence,1,InstControl,1,tomdolphinjewel_nopauses.mp3,tomdolphinjewelinstleft.png,tomdolphinjewelmodright.png,tomdolphinjewelmodright.png,tomdolphinjewelinstleft.png,2,mod,inst,R,L,600,2825,0.439762464,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tomdolphinjewelmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tomdolphinjewelinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomdolphinjewel_nopauses.mp3?raw=true
D,62,Training,49,Who did it?,tapped,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,tom.png,kate.png,tom.png,kate.png,1,congruent,incongruent,NA,NA,1,650,0.439762464,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true
D,63,Training,19,Tom hit the pig with the pillow,hit,pig,pillow,Sentence,1,InstControl,7,tompigpillow_nopauses.mp3,tompigpillowinstright.png,tompigpillowmodleft.png,tompigpillowinstright.png,tompigpillowmodleft.png,1,inst,mod,L,R,572,2598,0.45408385,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tompigpillowinstright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tompigpillowmodleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tompigpillow_nopauses.mp3?raw=true
D,64,Training,19,Who did it?,hit,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,650,0.45408385,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true
D,65,Training,11,Tom covered the buffalo with the feather,covered,buffalo,feather,Sentence,1,InstControl,11,tombuffalofeather_nopauses.mp3,tombuffalofeatherinstleft.png,tombuffalofeathermodright.png,tombuffalofeathermodright.png,tombuffalofeatherinstleft.png,2,mod,inst,R,L,614,2923,0.456861853,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tombuffalofeathermodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tombuffalofeatherinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tombuffalofeather_nopauses.mp3?raw=true
D,66,Training,11,Who did it?,covered,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,650,0.456861853,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true
D,67,Training,68,Kate scratched the girl with the chopsticks,scratched,girl,chopsticks,Sentence,1,InstControl,8,kategirlchopsticks_nopauses.mp3,kategirlchopsticksinstleft.png,kategirlchopsticksmodright.png,kategirlchopsticksmodright.png,kategirlchopsticksinstleft.png,2,mod,inst,R,L,378,3203,0.468996984,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kategirlchopsticksmodright.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kategirlchopsticksinstleft.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kategirlchopsticks_nopauses.mp3?raw=true
D,68,Training,68,Who did it?,scratched,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,kate.png,tom.png,tom.png,kate.png,2,incongruent,congruent,NA,NA,1,650,0.468996984,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true
